toi,toipfx,pl_pnum,ra,dec,st_pmra,st_pmraerr1,st_pmdec,pl_orbper,pl_orbpererr1,pl_trandurh,pl_trandurherr1,pl_trandep,pl_trandeperr1,pl_rade,pl_radeerr1,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_dist,st_disterr1,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_rad,st_raderr1,st_logg_missing,st_teff_missing,tfopwg_disp_CP,tfopwg_disp_FA,tfopwg_disp_FP,tfopwg_disp_KP,tfopwg_disp_PC,rastr_01h34m22.42s,rastr_03h41m50.17s,rastr_10h06m26.93s,decstr_-30d27m14.82s
6755.01,6755,1,269.585917,-51.797559,-1.145,0.044,13.233,5.7585993,1.84e-05,2.737,0.159,13636.0,689.844,11.2259,0.7174066,90.7886,859.0,13.0852,0.006,423.344,5.3155,5090.0,122.0,-122.0,4.38,-999.0,0.99,0.06,0,0,False,False,False,False,True,False,False,False,False
6756.01,6756,1,278.470062,-40.168552,2.917,0.053,-1.339,4.9354155,2.06e-05,4.672,0.378,12554.0,595.693,16.6116,0.7174066,985.669,1560.0,13.4559,0.006,1281.82,49.945,6500.0,122.0,-122.0,4.14,-999.0,1.63,0.06,0,0,False,False,False,False,True,False,False,False,False
6757.01,6757,1,275.664375,-44.379884,-6.75,0.049,-8.846,3.5193417,2.65e-05,5.025,1.639,6522.0,3151.44,14.4544,0.7174066,4716.78,2308.0,13.3397,0.006,893.78,21.1025,5620.0,122.0,-122.0,4.08,-999.0,1.51,0.06,0,0,False,False,False,False,True,False,False,False,False
6758.01,6758,1,186.289501,-86.887548,-12.628,0.039,-2.098,12.6136992,6.61e-05,2.533,0.575,2172.0,180.487,2.58082,0.151734,6.2521,440.0,11.7958,0.007,72.9383,0.1116,3719.0,157.0,-157.0,4.69,0.01,0.56,0.02,0,0,False,False,False,False,True,False,False,False,False
6759.01,6759,1,274.022452,-37.153165,10.366,0.065,2.246,1.318678,3.8e-06,1.758,0.297,11891.0,904.445,10.1378,0.7174066,1295.34,1671.0,13.2337,0.006,584.561,11.8895,5764.0,123.0,-123.0,4.46,-999.0,0.99,0.06,0,0,False,False,False,False,True,False,False,False,False
676.01,676,1,171.205976,-18.617278,-20.877,0.049,9.135,2.1503007,4.5e-06,1.9774726,0.1124322,9260.897305,975.6809,14.1253056,1.6035311,1201.705063,1501.651735,13.4629,0.007,758.199,16.9815,5430.0,185.0,-185.0,4.41381,2.00406,1.23206,0.06,0,0,False,False,False,False,True,False,False,False,False
6760.01,6760,1,243.165316,-67.3391,-8.499,0.018,-11.624,5.2820398,3.68e-05,2.762,0.345,12532.0,695.292,9.84673,0.7174066,151.287,977.0,13.1542,0.006,538.6,4.652,5415.0,122.0,-122.0,4.37,-999.0,1.05,0.06,0,0,False,False,False,False,True,False,False,False,False
6761.01,6761,1,251.015114,-47.714009,2.468,0.071,-3.926,4.3430254,3.65e-05,4.425,1.449,11142.0,1068.47,13.5998,1.23064,2176.55,1902.0,12.3837,0.008,590.613,16.243,6594.0,138.7,-138.7,4.25,0.09,1.47,0.07,0,0,False,False,False,False,True,False,False,False,False
6762.01,6762,1,262.187918,-57.912799,-4.926,0.068,-10.502,5.1778752,3.12e-05,1.718,0.228,29835.0,3164.12,11.9282,0.798514,10.2294,498.0,14.5665,0.007,325.609,5.6785,3599.0,157.0,-157.0,4.6,0.01,0.66,0.02,0,0,False,False,False,False,True,False,False,False,False
6763.01,6763,1,265.323637,-49.163899,2.533,0.043,-5.429,2.4519381,5.9e-06,2.834,0.153,11446.0,489.38,17.3192,0.7174066,2027.97,1869.0,13.2539,0.006,1285.43,49.815,7085.0,122.0,-122.0,4.19,-999.0,1.67,0.06,0,0,False,False,False,False,True,False,False,False,False
6764.01,6764,1,265.710722,-41.179089,-3.069,0.05,-7.547,2.8562935,0.0007996,3.785,0.286,22525.0,1064.27,18.1559,1.1235,1721.84,1794.0,12.9573,0.007,724.77,20.761,6383.0,130.5,-130.5,4.31,0.09,1.32,0.07,0,0,False,False,True,False,False,False,False,False,False
6765.01,6765,1,251.037059,-58.984634,1.688,0.065,-5.181,2.7967251,7.9e-06,1.626,0.153,5786.0,373.638,19.3726,1.55209,724.258,1445.0,12.1662,0.007,1324.29,80.4,7566.0,144.7,-144.7,3.85,0.09,2.61,0.18,0,0,False,False,False,False,True,False,False,False,False
6766.01,6766,1,262.40787,-76.58679,-8.105,0.018,-30.184,2.2104947,5.8e-06,2.925,0.112,7893.0,217.901,13.6352,0.75158,944.765,1544.0,12.6801,0.006,556.822,4.239,5421.0,128.4,-128.4,4.01,0.08,1.58,0.08,0,0,False,False,False,False,True,False,False,False,False
6767.01,6767,1,276.290046,-43.906257,0.524,0.039,-2.238,2.3519086,2.8e-06,1.43,0.117,16808.0,796.966,18.0511,1.01501,287.189,1146.0,12.8821,0.006,737.776,10.3655,6026.0,135.0,-135.0,4.22,0.08,1.37,0.07,0,0,False,False,False,False,True,False,False,False,False
6768.01,6768,1,276.191236,-60.784523,5.199,0.054,-9.176,4.8741147,1.3e-05,2.049,0.197,4613.0,294.589,14.8251,1.03849,161.07,992.0,12.4154,0.006,906.007,34.736,6085.0,129.1,-129.1,3.84,0.09,2.11,0.13,0,0,False,False,True,False,False,False,False,False,False
6769.01,6769,1,259.595573,-62.931814,-9.542,0.024,-30.378,5.6858804,1.63e-05,4.185,0.162,10855.0,336.325,13.193,0.790849,303.245,1162.0,12.976,0.006,673.262,10.6355,5492.0,131.6,-131.6,4.12,0.08,1.41,0.08,0,0,False,False,False,False,True,False,False,False,False
677.01,677,1,144.119359,-50.463093,-24.817,0.051,42.417,11.2365977,5.2e-06,2.292,0.071,9414.0,155.639,13.0203,0.601669,37.6345,690.0,9.271401,0.006,141.812,0.6195,6446.0,198.0,-198.0,4.37882,0.315236,1.29,0.06,0,0,True,False,False,False,False,False,False,False,False
6770.01,6770,1,289.721012,-64.249499,5.514,0.055,-22.137,14.6768874,3.89e-05,2.617,0.186,15152.0,693.784,9.65258,0.7174066,14.0749,539.0,13.33,0.006,407.089,5.524,5230.0,122.0,-122.0,4.62,-999.0,0.77,0.06,0,0,False,False,False,False,True,False,False,False,False
6771.01,6771,1,288.737557,-42.702604,4.805,0.089,-9.641,6.8552506,1.63e-05,3.525,0.229,4540.0,151.8,11.7073,0.842989,390.089,1238.0,11.5315,0.006,687.671,38.265,6847.0,135.5,-135.5,4.02,0.1,1.96,0.13,0,0,False,False,False,False,True,False,False,False,False
6772.01,6772,1,304.820752,-64.974169,-2.891,0.029,-15.164,3.940549,1.23e-05,3.78,0.267,3700.0,131.906,7.73812,0.480188,566.891,1359.0,12.3102,0.006,539.819,8.534,5493.0,129.6,-129.6,4.07,0.08,1.5,0.08,0,0,False,False,False,False,True,False,False,False,False
6773.01,6773,1,307.11341,-45.96744,4.963,0.039,-2.786,3.272056,1.28e-05,3.3,0.436,7709.0,367.391,10.5823,0.7174066,729.82,1448.0,13.136,0.006,782.336,15.643,5668.0,122.0,-122.0,4.15,-999.0,1.39,0.06,0,0,False,False,False,False,True,False,False,False,False
6774.01,6774,1,295.743404,-44.759727,1.719,0.044,-2.604,4.5833112,1.22e-05,2.275,0.396,4988.0,314.079,9.62957,0.612982,211.784,1062.0,12.5912,0.006,627.991,10.722,5853.0,130.6,-130.6,4.18,0.08,1.39,0.07,0,0,False,False,False,False,True,False,False,False,False
6775.01,6775,1,306.501073,-48.920419,-13.837,0.039,-13.795,0.5940157,2e-06,1.035,0.267,4094.0,595.431,7.9118,0.7174066,2266.94,1922.0,13.4902,0.006,772.86,15.4815,5663.0,122.0,-122.0,4.31,-999.0,1.17,0.06,0,0,False,False,False,False,False,False,False,False,False
6776.01,6776,1,321.814728,-68.739364,10.073,0.054,-26.663,1.9519092,0.0002114,1.056,0.174,31413.0,3029.65,10.4769,0.622606,26.7043,633.0,14.1345,0.008,198.552,1.6545,3498.0,157.0,-157.0,4.69,0.01,0.55,0.02,0,0,False,False,False,False,True,False,False,False,False
6777.01,6777,1,290.594959,-31.383219,8.494,0.064,-5.413,3.3615701,4.1e-06,4.502,0.195,6992.0,147.717,16.5271,0.936615,1734.68,1797.0,11.9656,0.014,730.364,22.371,6258.0,151.9,-151.9,3.97,0.09,1.9,0.11,0,0,False,False,False,False,True,False,False,False,False
6778.01,6778,1,300.936671,-55.367879,-1.424,0.041,-11.955,3.9718475,1.03e-05,1.09,0.208,5487.0,470.052,8.29625,0.588237,73.227,814.0,12.7488,0.006,591.27,8.238,6064.0,129.7,-129.7,4.39,0.08,1.12,0.05,0,0,False,False,False,False,True,False,False,False,False
6779.01,6779,1,282.205124,-75.431953,11.115,0.024,-81.573,1.3504913,8e-07,1.586,0.064,9835.0,252.057,8.65039,0.56988,467.938,1295.0,12.7308,0.006,276.346,1.348,4858.0,123.6,-123.6,4.51,0.09,0.82,0.05,0,0,False,False,False,False,True,False,False,False,False
678.01,678,1,109.330734,-55.597929,-31.454,0.044,71.617,11.3298459,3.66e-05,4.4750093,0.2688801,821.128478,39.959164,3.4134506,0.2777056,100.7059307,807.9481883,10.9162,0.006,205.847,1.1015,5624.0,187.0,-187.0,4.39124,0.357916,1.057,0.0536432,0,0,False,False,False,False,True,False,False,False,False
6780.01,6780,1,324.480301,-66.436672,4.162,0.021,-7.878,13.4570562,3.36e-05,4.073,0.287,11282.0,429.781,10.2486,0.7174066,68.9842,802.0,13.0863,0.006,624.732,7.4085,5771.0,5729.2,-5729.2,4.3,-999.0,1.06,0.06,0,0,False,False,False,False,True,False,False,False,False
6781.01,6781,1,290.671642,-62.022859,3.156,0.042,-8.545,2.7638775,6.2e-06,1.559,0.399,7451.0,626.394,11.9271,0.7174066,392.882,1240.0,13.0965,0.006,847.831,25.5175,6155.0,122.0,-122.0,4.25,-999.0,1.35,0.06,0,0,False,False,False,False,True,False,False,False,False
6782.01,6782,1,287.701332,-36.51561,1.608,0.05,-3.812,1.7278017,2.4e-06,2.771,0.078,17825.0,462.711,17.158,0.7174066,2610.88,1991.0,13.2542,0.006,900.072,27.8955,6460.0,122.0,-122.0,4.27,-999.0,1.38,0.06,0,0,False,False,False,False,True,False,False,False,False
6783.01,6783,1,309.345795,-38.723632,-115.101,0.099,-36.98,6.0368213,0.0007114,1.984,0.073,108361.0,2266.32,13.3128,0.450885,6.47065,444.0,14.5979,0.007,161.561,1.781,3445.0,157.0,-157.0,4.82,-999.0,0.41,0.01,0,0,False,False,False,False,True,False,False,False,False
6784.01,6784,1,283.270016,-38.399466,6.595,0.053,-4.22,3.1539313,0.0009585,4.023,0.331,14772.0,492.545,15.5528,0.7174066,1995.19,1861.0,13.1622,0.006,1181.26,48.565,6610.0,122.0,-122.0,4.12,-999.0,1.7,0.06,0,0,False,False,False,False,True,False,False,False,False
6785.01,6785,1,306.530071,-55.540066,21.425,0.051,-13.54,16.2501976,0.0001066,7.487,0.794,2930.0,140.085,8.04744,0.472063,221.883,1075.0,11.9955,0.006,601.743,12.756,6177.0,129.9,-129.9,4.12,0.08,1.58,0.08,0,0,False,False,False,False,True,False,False,False,False
6786.01,6786,1,282.733386,-37.534617,-1.917,0.131,-5.332,2.7142282,3.1e-06,3.44,0.102,23021.0,639.375,17.7291,0.7174066,1203.77,1640.0,13.3278,0.006,764.325,52.503,6063.0,123.0,-123.0,4.37,-999.0,1.15,0.06,0,0,False,False,False,False,True,False,False,False,False
6787.01,6787,1,288.702162,-54.242515,-3.296,0.08,-7.354,2.9588636,1.8e-06,3.438,0.054,8605.0,136.0,16.201,0.855484,1385.73,1699.0,11.8193,0.006,644.937,18.5355,6405.0,134.3,-134.3,4.07,0.09,1.74,0.09,0,0,False,False,False,False,True,False,False,False,False
6788.01,6788,1,290.972257,-54.149068,-7.041,0.038,-22.311,24.092358,7.91e-05,3.907,0.284,14405.0,701.532,12.4646,0.7174066,13.3603,532.0,13.1004,0.006,527.181,6.9565,5388.0,122.0,-122.0,4.36,-999.0,1.06,0.06,0,0,False,False,False,False,True,False,False,False,False
6789.01,6789,1,308.198717,-44.663326,16.151,0.029,-20.725,4.2221583,1.28e-05,2.921,0.275,7098.0,362.438,7.93123,0.489115,307.857,1166.0,12.6442,0.006,447.05,3.8735,5589.8,113.6,-113.6,4.42,0.08,1.02,0.05,0,0,False,False,False,False,True,False,False,False,False
679.01,679,1,155.436002,-17.224364,-4.257,0.081,6.445,11.1755425,5.7e-06,5.482,0.155,7873.0,77.9054,17.5706,0.834302,294.91,1154.0,9.99028,0.006,320.671,4.835,6655.0,83.0,-83.0,3.9,0.16,1.91,0.09,0,0,False,False,True,False,False,False,False,False,False
6790.01,6790,1,304.401827,-47.09656,8.081,0.036,-1.065,6.1030299,0.0011084,3.689,0.207,13335.0,493.208,16.3974,0.846722,296.944,1156.0,12.6118,0.006,691.423,10.5395,6057.0,131.8,-131.8,4.2,0.08,1.41,0.07,0,0,False,False,False,False,True,False,False,False,False
6791.01,6791,1,299.543066,-53.872432,-14.848,0.041,-21.72,18.8224069,4.51e-05,1.76,0.35,13388.0,1103.79,12.5063,0.922925,6.33598,441.0,12.9998,0.006,578.879,9.2675,5661.0,130.4,-130.4,4.36,0.08,1.1,0.06,0,0,False,False,False,False,True,False,False,False,False
6792.01,6792,1,308.340789,-29.441613,-10.924,0.061,-28.786,7.9605908,2.54e-05,3.236,0.155,6040.0,261.968,5.94344,0.398601,70.4881,807.0,12.3197,0.006,267.086,2.9805,5081.5,114.7,-114.7,4.51,0.08,0.85,0.05,0,0,False,False,False,False,True,False,False,False,False
6793.01,6793,1,323.04039,-77.426902,-5.629,0.023,16.147,6.5516113,8.1e-06,0.786,0.222,6717.0,970.991,7.01051,0.763343,7.09349,454.0,12.4415,0.006,213.236,0.637,4841.8,162.2,-162.2,4.6,0.11,0.73,0.06,0,0,False,False,False,False,True,False,False,False,False
6794.01,6794,1,296.355554,-34.534399,0.352,0.065,-3.553,7.3099457,3.83e-05,6.439,0.696,4484.0,166.11,12.4526,0.792995,906.064,1528.0,12.227,0.006,945.78,29.043,6391.0,129.5,-129.5,3.79,0.09,2.38,0.12,0,0,False,False,False,False,True,False,False,False,False
6795.01,6795,1,291.688916,-36.831352,-2.221,0.052,1.049,2.1250402,5.5e-06,2.897,0.223,8318.0,371.482,12.6314,0.7174066,979.454,1558.0,13.2392,0.006,689.289,13.773,5355.0,122.0,-122.0,4.05,-999.0,1.51,0.06,0,0,False,False,False,False,True,False,False,False,False
6796.01,6796,1,289.900026,-35.809407,4.469,0.054,-15.055,3.7871416,1.42e-05,3.257,0.417,6722.0,390.856,8.91723,0.7174066,491.943,1312.0,13.1197,0.006,614.047,11.969,5594.0,122.0,-122.0,4.28,-999.0,1.19,0.06,0,0,False,False,False,False,True,False,False,False,False
6797.01,6797,1,304.395069,-28.821369,-1.387,0.09,-22.1,0.9898852,3.1e-06,1.352,0.216,4914.0,382.649,11.4457,0.7174066,1044.17,1583.0,13.1505,0.008,803.074,38.008,5339.0,122.0,-122.0,3.96,-999.0,1.66,0.06,0,0,False,False,False,False,False,False,False,False,False
6798.01,6798,1,330.958061,-72.44083,15.058,0.058,-16.916,22.3751134,2.03e-05,11.966,0.101,6829.0,67.17,12.8125,0.589731,335.493,1192.0,10.2912,0.006,290.48,3.326,6477.7,255.7,-255.7,4.24,0.09,1.47,0.07,0,0,False,False,False,False,True,False,False,False,False
6799.01,6799,1,312.696269,-58.943302,-22.38,0.052,-11.397,0.664786,1.3e-06,0.66,0.156,1215.0,205.726,5.36785,0.492051,1137.76,1618.0,11.7301,0.006,472.318,7.9785,6333.0,134.6,-134.6,4.28,0.09,1.35,0.06,0,0,False,False,False,False,True,False,False,False,False
680.01,680,1,179.163601,-12.377519,-57.328,0.101,-6.649,0.433569,4.6e-06,0.9778227,0.0926334,741.9430791,26.478586,4.8760213,1.5310265,26682.49474,3259.690432,8.98207,0.006,163.41,1.5935,5967.0,192.0,-192.0,3.9495,0.351821,1.7628,0.0837786,0,0,False,False,False,False,False,False,False,False,False
6800.01,6800,1,287.258761,-41.100082,1.492,0.062,-7.064,4.1518071,1.88e-05,2.653,0.335,1556.0,108.207,10.2109,0.694609,596.999,1377.0,11.6114,0.006,916.11,27.3575,6702.0,126.9,-126.9,3.72,0.09,2.71,0.14,0,0,False,False,False,False,True,False,False,False,False
6801.01,6801,1,308.185081,-44.581239,12.784,0.051,-97.17,1.2245052,3e-07,1.091,0.098,24584.0,14933.3,19.6011,2.85731,302.765,1162.0,12.0887,0.006,143.347,0.688,4337.4,123.8,-123.8,4.58,0.1,0.7,0.06,0,0,False,False,False,False,True,False,False,False,False
6802.01,6802,1,312.131066,-36.432345,22.912,3.179,-0.387,1.1079142,0.0001472,1.106,0.296,36019.0,11376.5,12.7389,1.97052,177.728,1017.0,14.8107,0.008,365.00800000000004,4.31375,3969.0,157.0,-157.0,4.66,0.02,0.59,0.03,0,0,False,False,False,False,False,False,False,False,False
6803.01,6803,1,305.027554,-48.129533,1.559,0.052,-6.056,3.3522572,0.0008295,1.934,0.25,6919.0,379.423,10.9307,0.708071,277.825,1137.0,12.3544,0.006,594.791,12.8315,5951.0,138.1,-138.1,4.19,0.08,1.39,0.07,0,0,False,False,False,False,True,False,False,False,False
6804.01,6804,1,306.582801,-48.984798,14.756,0.059,-21.321,3.7724643,5e-06,2.099,0.087,8796.0,299.746,13.0104,0.721573,277.764,1137.0,12.0533,0.006,545.522,11.799,6170.0,135.3,-135.3,4.23,0.09,1.38,0.07,0,0,False,False,False,False,True,False,False,False,False
6805.01,6805,1,292.384076,-34.096927,26.727,0.073,-3.367,1.040425,1e-06,0.979,0.253,9568.0,6827.91,11.6289,0.7174066,729.867,1448.0,13.2735,0.006,345.714,5.048,4750.0,122.0,-122.0,4.45,-999.0,0.86,0.06,0,0,False,False,False,False,True,False,False,False,False
6806.01,6806,1,355.545706,-47.913029,98.868,0.029,-97.391,23.2490769,0.0002042,3.914,0.12,48641.0,1564.83,15.7473,1.10487,8.55956,476.0,11.3272,0.006,127.824,0.5095,4849.0,126.6,-126.6,4.65,0.09,0.69,0.05,0,0,False,False,False,False,False,False,False,False,False
6807.01,6807,1,323.284714,-29.117607,26.488,0.059,-28.82,6.6210878,1.96e-05,2.297,0.434,13071.0,1002.66,9.48332,0.7174066,43.2116,714.0,13.3396,0.007,353.575,4.992,4790.0,122.0,-122.0,4.53,-999.0,0.79,0.06,0,0,False,False,False,False,True,False,False,False,False
6808.01,6808,1,21.604688,-79.610747,14.168,0.052,5.265,3.0449187,7e-07,2.988,0.022,19894.0,154.093,20.761,0.985551,699.098,1432.0,12.3079,0.006,564.778,6.9605,6026.0,130.9,-130.9,4.22,0.08,1.36,0.06,0,0,False,False,False,False,True,False,False,False,False
6809.01,6809,1,316.174214,-26.507097,7.848,0.097,-43.447,2.6855972,0.0005809,1.744,0.198,31004.0,2058.48,11.0734,0.563009,49.8683,740.0,14.3972,0.007,295.344,6.7115,3822.0,157.0,-157.0,4.64,0.01,0.62,0.02,0,0,False,False,False,False,True,False,False,False,False
681.01,681,1,117.894946,-60.41239,-4.18,0.049,11.242,15.7784931,2.47e-05,3.3857406,0.0572146,6805.627558,134.21829,18.2872401,2.2080905,342.2459459,1096.994191,10.6845,0.006,421.349,4.588,7447.0,41.0,-41.0,3.79,0.17,1.6898,0.060696,0,0,False,False,False,False,True,False,False,False,False
6810.01,6810,1,340.362308,-38.413111,36.454,0.037,-9.502,11.3498282,3.04e-05,4.564,0.187,10625.0,502.68,12.2742,0.7174066,127.543,936.0,13.29,0.006,805.162,18.1365,6009.0,123.0,-123.0,4.34,-999.0,1.18,0.06,0,0,False,False,False,False,True,False,False,False,False
6811.01,6811,1,322.118531,-37.649275,8.995,0.114,-23.189,1.1602698,0.0001721,0.489,0.259,18692.0,17362.0,18.336,2.89006,29.2942,648.0,14.3355,0.008,338.917,11.1685,3692.0,157.0,-157.0,4.57,0.02,0.7,0.03,0,0,False,False,False,False,True,False,False,False,False
6812.01,6812,1,314.373719,-35.639977,-5.507,0.049,-5.131,12.6357243,0.0042171,3.717,0.439,8255.0,554.633,13.1329,0.865633,71.1152,809.0,12.5372,0.006,640.607,14.56,5951.0,130.2,-130.2,4.17,0.08,1.41,0.08,0,0,False,False,False,False,True,False,False,False,False
6813.01,6813,1,114.419661,-58.061848,-13.452,0.04,-3.294,2.3557153,7.1e-06,1.866,0.41,740.0,65.0751,1.98374,0.172919,290.953,1150.0,12.0721,0.006,179.829,0.679,4851.0,133.2,-133.2,4.62,0.09,0.72,0.05,0,0,False,False,False,False,True,False,False,False,False
6814.01,6814,1,320.412201,-34.459075,-2.074,0.079,-8.562,0.7941828,8.1e-05,0.905,0.38,2393.0,398.723,8.86489,0.792919,3545.12,2149.0,11.417,0.006,467.456,12.3885,6397.0,125.3,-125.3,4.16,0.09,1.55,0.08,0,0,False,False,False,False,True,False,False,False,False
6815.01,6815,1,36.351144,-65.055381,-14.791,0.025,-19.026,17.9217736,7.4e-06,4.309,0.061,44474.0,746.167,16.7867,0.7174066,20.1338,590.0,13.169,0.006,364.427,1.6965,5144.1,124.7,-124.7,4.46,2.0,0.76,0.06,0,0,False,False,False,False,True,False,False,False,False
6816.01,6816,1,332.424127,-36.96281,14.61,0.035,-12.58,10.9267866,3.3e-05,6.548,0.297,9304.0,418.404,13.7902,0.7174066,252.912,1110.0,13.0109,0.006,823.919,17.8705,5792.8,5797.1,-5797.1,4.3,-999.0,1.46,0.06,0,0,False,False,False,False,True,False,False,False,False
6817.01,6817,1,353.477124,-47.499264,-1.541,0.038,-0.599,3.1998039,6.9e-06,1.816,0.203,3672.0,252.06,6.9761,0.7174066,192.578,1037.0,13.2874,0.006,652.946,19.1955,5430.0,122.0,-122.0,4.3,-999.0,1.15,0.06,0,0,False,False,False,False,True,False,False,False,False
6818.01,6818,1,10.135045,-56.549045,-20.573,0.036,14.489,10.1956949,1.38e-05,1.526,0.394,3293.0,270.881,7.45333,0.49908,22.0861,603.0,11.5508,0.006,347.192,2.857,5791.0,133.9,-133.9,4.29,0.08,1.21,0.06,0,0,False,False,False,False,True,False,False,False,False
6819.01,6819,1,1.99379,-68.226643,-11.842,0.041,10.944,8.5467163,5.73e-05,3.813,0.602,2387.0,114.402,6.73372,0.453108,144.761,966.0,11.4741,0.006,396.001,4.1165,5557.6,128.0,-128.0,4.03,0.08,1.58,0.09,0,0,False,False,False,False,True,False,False,False,False
682.01,682,1,167.88543,-22.07278,-91.427,0.055,-53.36,6.8392388,1.27e-05,4.176,0.77,1213.0,42.2136,3.74186,0.251835,234.46,1090.0,9.2231,0.006,83.1548,0.30135,5085.0,76.0,-76.0,3.92,0.12,1.08,0.07,0,0,True,False,False,False,False,False,False,False,False
6820.01,6820,1,89.516875,-56.346708,-3.956,0.034,-45.483,2.014214,5.8e-06,1.854,0.3,971.0,70.7915,2.55092,0.194502,419.804,1261.0,12.8958,0.006,321.298,1.42,5039.0,129.9,-129.9,4.54,0.09,0.82,0.05,0,0,False,False,False,False,True,False,False,False,False
6821.01,6821,1,328.51748,-38.377419,-23.662,0.042,5.488,3.535713,9.2e-06,2.148,0.289,3116.0,217.914,4.58576,0.338194,191.782,1036.0,12.5638,0.006,322.148,3.5925,5222.0,128.1,-128.1,4.52,0.09,0.86,0.05,0,0,False,False,False,True,False,False,False,False,False
6822.01,6822,1,21.823385,-77.941125,3.606,0.057,12.275,2.7492112,9.67e-05,1.866,0.094,26414.0,1251.04,10.486,0.414294,51.9039,747.0,14.3703,0.008,282.982,2.8365,3794.0,157.0,-157.0,4.65,0.01,0.6,0.02,0,0,False,False,False,False,True,False,False,False,False
6823.01,6823,1,40.756305,-70.514284,-11.316,0.048,-28.038,2.8411187,4.5e-06,1.993,0.266,1915.0,114.665,5.54834,0.335804,333.622,1190.0,12.3104,0.006,435.392,3.588,5517.0,128.9,-128.9,4.27,0.08,1.19,0.06,0,0,False,False,False,False,True,False,False,False,False
6824.01,6824,1,328.529799,-41.845726,5.558,0.038,0.569,5.407469,7.6e-06,2.87,0.085,13091.0,388.064,12.0272,0.721252,143.073,963.0,12.5602,0.006,415.63,5.2185,5417.0,133.7,-133.7,4.39,0.09,1.03,0.06,0,0,False,False,False,False,True,False,False,False,False
6825.01,6825,1,327.237993,-40.086569,41.993,0.053,-22.04,16.4547455,8.53e-05,4.517,0.481,2186.0,128.322,4.11474,0.274621,60.353,776.0,11.5321,0.006,280.399,3.775,5826.0,135.1,-135.1,4.47,0.08,0.98,0.05,0,0,False,False,False,False,True,False,False,False,False
6826.01,6826,1,70.371711,-60.407556,26.668,0.043,-9.86,6.4375108,2.5e-05,2.572,0.565,730.0,64.95,2.10567,0.158896,99.2729,879.0,12.1851,0.006,232.898,1.1485,5203.0,130.3,-130.3,4.65,0.08,0.74,0.04,0,0,False,False,False,False,True,False,False,False,False
6827.01,6827,1,322.622051,-26.773971,-3.382,0.077,-17.428,4.4738444,1.91e-05,6.406,0.532,2985.0,110.822,11.2091,0.7174066,854.858,1506.0,12.1331,0.007,684.32,22.636,4943.1,63.3,-63.3,4.33,-999.0,2.53,0.06,1,0,False,False,False,False,True,False,False,False,False
6828.01,6828,1,334.487496,-38.032716,10.656,0.039,-3.178,3.4894537,4.2e-06,2.134,0.268,8533.0,457.845,11.1177,0.713142,236.353,1092.0,12.7844,0.006,546.355,8.727,5415.7,5457.7,-5457.7,4.4,2.0,1.19,0.07,0,0,False,False,False,False,True,False,False,False,False
6829.01,6829,1,358.85855,-54.494961,19.57,0.022,-2.613,23.842,5.19e-05,5.577,0.832,12487.0,792.932,17.1852,1.02018,65.8313,793.0,12.714,0.006,735.578,10.364,5923.2,5975.5,-5975.5,4.33,-999.0,1.45,0.07,1,0,False,False,False,False,True,False,False,False,False
683.01,683,1,169.43886,-19.054778,-28.708,0.081,0.99,3.4058895,9e-07,2.6582989,0.0189857,15490.07954,100.48253,17.2861065,0.7382412,970.9417325,1423.698546,11.4553,0.008,383.829,6.334,6302.0,-999.0,-999.0,4.30907,-999.0,1.26867,0.0538694,0,0,False,False,False,True,False,False,False,False,False
6830.01,6830,1,313.624861,-29.527891,41.097,0.074,-8.056,1.8778647,5.3e-05,1.5178899,0.0222822,15157.02129,307.4542,13.2226172,0.7647178,763.2845047,1340.575756,11.4907,0.006,220.491,2.7115,5100.0,5214.9,-5214.9,4.4,2.0,0.927664,0.0514397,0,0,False,False,False,False,True,False,False,False,False
6831.01,6831,1,16.276924,8.444581,-12.866,0.106,-28.494,57.1050077,9.87e-05,5.271,1.203,3388.0,159.411,5.93946,0.343948,13.1521,530.0,10.7052,0.007,185.272,2.3385,5816.0,134.2,-134.2,4.49,0.08,0.97,0.05,0,0,False,False,False,False,True,False,False,False,False
6832.01,6832,1,355.128863,-11.021495,109.474,0.046,25.5,5.1392756,1.28e-05,2.426,0.178,862.0,29.9877,2.17365,0.218875,41.3052,706.0,12.449,0.006,139.371,0.5165,4014.0,121.3,-121.3,4.53,0.12,0.71,0.07,0,0,False,False,False,False,True,False,False,False,False
6833.01,6833,1,348.949031,-10.849739,-1.018,0.084,-10.522,8.2616616,1.9e-05,2.862,0.202,1343.0,38.6387,3.30997,0.197543,66.2634,794.0,11.5018,0.007,202.585,2.0085,5281.0,128.8,-128.8,4.53,0.08,0.86,0.05,0,0,False,False,False,True,False,False,False,False,False
6834.01,6834,1,352.713934,-11.077356,0.39,0.086,-23.23,6.3392677,0.0002037,3.02,0.177,1739.0,90.9737,3.91968,0.252457,120.002,922.0,12.1093,0.007,290.495,4.2445,5289.0,120.9,-120.9,4.46,0.08,0.93,0.05,0,0,False,False,False,True,False,False,False,False,False
