pl_name,hostname,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_rade,pl_masse,pl_dens,st_teff,st_logg,st_mass,st_rad,st_lum,sy_dist,sy_vmag,sy_kmag,pl_st_radius_ratio,pl_st_mass_ratio,pl_eqt,pl_escape_velocity,pl_stellar_flux,pl_hill_radius,pl_transit_probability,disposition,default_flag,tran_flag,ttv_flag,pl_controv_flag,discoverymethod
EPIC 201639576.01,EPIC 201639576,7.655532999999998,0.0696330523179496,0.0639087461294474,88.76441476017457,2.3280000000000003,14.454690503042391,6.323031964696301,5114.0,4.687,1.004,0.751,1.0140701400699723,495.707,14.699,12.55,0.0284130783153778,4.324155296854066e-05,740.7657798342891,27.87257588870655,16.642833393592387,0.00169463215193,0.0501558218940766,CANDIDATE,1,1,0,0,Transit
EPIC 201649426.01,EPIC 201649426,27.770388000000004,0.1778530496865555,0.1534562969387933,89.3488952022343,25.1,509.12498344767033,0.5048756478383791,4598.0,4.601222077318534,0.7309676330409648,0.71,0.1971802498232608,252.383,13.595,10.941,0.3240340300280141,0.002091955588241,405.2055813469716,50.37783964854949,0.4960562381108462,0.0157714534479232,0.0185649540776448,FALSE POSITIVE,1,1,0,0,Transit
EPIC 201649426.01,EPIC 201649426,27.770450000000004,0.1778526817364369,0.1534562442256414,89.3488983722062,30.0,492.710180239822,0.3151797936678006,5086.0,3.942706838496916,1.2310978519017284,8.15,2.08960101807681,252.383,13.595,10.941,0.033739519661705,0.0012020572729296,1518.563254855384,45.33142135217433,5.256935773645557,0.0131117820008202,0.2131051954345375,FALSE POSITIVE,0,1,0,0,Transit
EPIC 201650711.01,EPIC 201650711,0.259669,0.0114901673212216,0.0,82.1,0.77,0.3687889048553521,4.383183910920189,4340.0,4.25,0.6704589550534312,0.69,0.0752498642542204,273.868,12.92,9.309,0.0102286162143492,1.6520829499592827e-06,1483.4025939757726,7.741190531245534,45.356877711589696,9.418098273615458e-05,0.279266977607323,CANDIDATE,1,1,0,0,Transit
EPIC 201650711.01,EPIC 201650711,0.2596705600000001,0.0074992389095016,0.0,82.09233705108164,0.742,0.3447470338561852,4.167858289686476,3982.0,4.685583957086633,0.6194473578571766,0.59,0.1702917412165615,273.868,12.92,9.309,0.0115272879802389,1.67156139209775e-06,1557.853457420366,7.624520079132005,240.96243493131817,6.170933720202646e-05,0.3658741017736623,CANDIDATE,0,1,0,0,Transit
EPIC 201650711.02,EPIC 201650711,5.54583,0.048581005018777,0.0931586946526768,88.06793038634582,0.441,0.3495499641702074,4.137809059504188,3300.670093714141,4.892794936695688,0.3358142484806986,0.3399999999999999,0.0099403791292292,273.868,12.92,9.309,0.0118887151560899,3.1263409638394665e-06,385.13790610883615,9.958628513996594,0.3351661068116007,0.0004925362397903,0.0325468729885037,CANDIDATE,1,1,0,0,Transit
EPIC 201654498.01,EPIC 201654498,18.4502,0.0917825896559781,0.178902039697455,87.7310585374722,2.52,16.87008806789435,6.178872847358963,4836.0,4.55,0.76,0.717,0.382690404527942,340.433,15.23,12.04,0.0322148886477033,6.666992335051627e-05,596.1748514294213,28.9416042382218,3.615073191752068,0.0025804564913478,0.0363291883841808,CANDIDATE,1,1,0,0,Transit
EPIC 201663879.02,K2-319,35.621,0.3501,0.0122569492826789,89.77,1.89,3.020011608446847,2.454009535142265,5440.0,4.512,0.954,0.898,0.8480458075020267,209.071,12.213,10.223,0.0192912654457711,9.50794007683106e-06,384.2810320251667,14.139615507896616,0.5505860782433871,0.0051425734640477,0.0119283692087974,CANDIDATE,1,1,0,0,Transit
EPIC 201666578.01,EPIC 201666578,4.133299999999999,0.0520219250051104,0.0281743715328377,87.8330796122585,1.2000000000000002,2.381155521729172,7.056506205689372,3319.3651830825306,4.89854657955754,0.3110183480709249,0.3119999999999999,0.0053633800085921,114.675,16.248,11.912,0.035253472467038,2.299471067973538e-05,358.54779642917936,15.75677936307683,0.157708778318111,0.0010257038452559,0.0278910601608353,CANDIDATE,1,1,0,0,Transit
EPIC 201683540.01,EPIC 201683540,1.9611469000000008,0.0254780874101951,0.120620517373356,88.29221728386081,5.93,67.95183777743523,2.650036958842983,4166.0,4.661290300125958,0.6533760693446617,0.64,0.1788416924457518,592.204,15.355,12.347,0.0849278185151237,0.0003123663056995,920.9451746130544,37.86495567036313,21.92427599482433,0.0011986189294763,0.1168180622070174,CANDIDATE,1,1,0,0,Transit
EPIC 201683540.01,EPIC 201683540,1.961336911,0.0255426186781345,0.1207779867782707,88.29106163389689,15.86577929,286.717470207721,0.4336485520132934,4427.0,4.22028,0.7045791593589859,1.06738,1e-06,592.204,15.355,12.347,0.1362440662891476,0.0012222233074201,1262.2467996120174,47.55110020253868,0.0001219717615758,0.001893543073791,0.1943347599222165,CANDIDATE,0,1,0,0,Transit
EPIC 201702477.01,EPIC 201702477,40.7302,0.1942731778127247,0.0514469365909659,89.5940208336097,7.800000000000001,29.574266568707927,0.3670818489089267,5840.0,4.44,0.9882373775590186,0.98,0.960221098143422,835.716,14.647,12.766,0.0729531042481154,8.988327860617884e-05,578.5320170028222,21.780802958984047,2.0245834936713583,0.006033908606289,0.0234590315107384,CANDIDATE,1,1,0,0,Transit
EPIC 201702477.01,EPIC 201702477,40.7362,0.1946263043957842,0.0511470375595337,89.58706173162167,7.280000000000003,39.8560126960358,0.5546583805089635,5618.0,4.580532414469315,0.9256794311690552,0.85,0.5614284349800898,835.716,14.647,12.766,0.07850326198307,0.0001293181351464,517.8433044401729,26.172513385429514,1.179455251159332,0.0068241347793886,0.0203102017082004,CANDIDATE,0,1,0,0,Transit
EPIC 201705526.01,EPIC 201705526,18.10220826,0.130481276427312,0.1821578169509004,88.92429242370287,3.952528555205605,23.47122490645296,2.8398477360961696,6141.1,3.88145,1.164,2.04778,0.7302500000000001,235.679,9.9,8.491,0.0176915941727098,6.056322216119501e-05,1073.0541916586265,27.258036287946968,3.413228070161987,0.0035528546124502,0.072984720239958,CANDIDATE,1,1,0,0,Transit
EPIC 201717159.01,EPIC 201717159,0.6040835199999999,0.0131013287284305,0.0,85.45537697019762,2.26,7.036565183797515,3.3744526553466505,4331.0,4.63739853904052,0.6815366982537536,0.67,0.2214492832565448,370.696,16.736,12.967,0.0309178215248231,3.1009707339565e-05,1366.079106043887,19.737417784180387,102.66767506868428,0.0002853913558199,0.2378243432086798,CANDIDATE,1,1,0,0,Transit
EPIC 201717274.01,EPIC 201717274,3.52743,0.0494617758746526,0.2513353622649566,88.15979227529733,1.1100000000000003,9.579505423569548,38.25691702005032,3624.0,5.014,0.257331844923946,0.257,0.009159064935594,124.872,16.63,12.153,0.0395881406769928,0.0001118087397394,364.3576008791058,32.86050628779775,0.2979215121496263,0.0016521692609577,0.0241635236273932,CANDIDATE,0,1,0,0,Transit
EPIC 201717274.01,EPIC 201717274,3.5272500000000004,0.0494388976059341,0.2517023044424932,88.1997499393533,1.21,2.1879823514404926,6.5619154720290815,3742.0,5.014,0.2436310262581872,0.257,0.0064177071359056,124.872,16.63,12.153,0.0431546398370823,2.697350717176398e-05,376.308381484792,15.041578622823904,0.2089452363076109,0.001028034050173,0.0241747055026676,CANDIDATE,1,1,0,0,Transit
EPIC 201717274.01,EPIC 201717274,3.52674,0.046738585710658,0.2612680482752174,88.32,1.3200000000000005,4.097035529864697,9.833060540760036,3413.0,4.87298,0.335348,0.350987,1e-06,124.872,16.63,12.153,0.034471338684018,3.6694435245628734e-05,412.5265989098716,19.706617878706645,3.6428308229006464e-05,0.0010768830743862,0.0349230617287974,CANDIDATE,0,1,0,0,Transit
EPIC 201717274.01,EPIC 201717274,3.5269024,0.0493959400823476,0.2524089651440465,88.28047387533279,2.98,12.239824471994552,2.493425656782156,4332.0,4.637505400680373,0.6817479160684143,0.67,0.2244592162874248,124.872,16.63,12.153,0.0407677469663597,5.3923437410744986e-05,703.7009826058344,22.66958964642245,7.3205728678831505,0.0012939277487877,0.0630783601811332,CANDIDATE,0,1,0,0,Transit
EPIC 201720401.01,EPIC 201720401,6340.000000000003,3.878899080397889,0.2242295551534585,89.5932276370028,12.800000000000002,412.32854222599497,1.135204615033662,4800.0,4.439489897666748,0.7873047079670212,0.88,1e-06,2864.21,14.864,12.755,0.133322223148071,0.0015729928496801,100.84079687532844,63.48643060657139,5.2889952267562045e-09,0.3127833631643564,0.0010550451339868,CANDIDATE,1,1,0,0,Transit
EPIC 201729655.01,EPIC 201729655,9.321690999999998,0.0734574429854861,0.0957761660857118,88.85088994946055,17.324999999999996,443.0698155151501,0.5080199286282867,5089.0,4.712,0.787,0.678,0.4324257658580366,238.874,20.5561,18.3951,0.2342172075630864,0.0016909222169851,681.9261270845601,56.56706639454352,6.377200710475639,0.0060678746224643,0.0429230658168019,CANDIDATE,1,1,0,0,Transit
EPIC 201732557.01,EPIC 201732557,6.661999999999999,0.0605460334422477,0.1073848852211539,88.53118695581446,1.5900000000000003,5.876709288065463,5.222856878250009,3676.0754712426087,4.772688896025591,0.5646201841366942,0.483,0.1511889573144289,242.573,16.153,12.128,0.0301734689811045,3.1261082053647064e-05,457.95528140528,21.504667772749062,3.2820018007651472,0.0013224520890359,0.037098664971051,CANDIDATE,1,1,0,0,Transit
EPIC 201754305 d,K2-16,2.71578,0.0311699539125554,0.1064109976223499,88.4142172554202,1.0300000000000002,2.118159446364827,9.710380243161357,4645.0,4.619571618244351,0.67,0.6599999999999999,0.2461851255726674,334.967,14.668,12.087,0.0143043635252617,9.495329601496164e-06,942.7521722368672,16.04075878391514,20.16413633521632,0.0004576489006088,0.0984701552209757,CONFIRMED,1,1,0,0,Transit
EPIC 201757695.02,EPIC 201757695,2.0478000000000005,0.0296,0.0,89.2757,0.90819,2.251361507774225,11.115176530655232,4520.0,4.659,0.727,0.655,1e-06,289.3375,14.974,12.149,0.0127089790863484,9.301158046506542e-06,937.8236163969482,17.61158553800773,9.082527340434128e-05,0.0004316154353981,0.1029073597972973,CONFIRMED,1,1,0,0,Transit
EPIC 201775904.01,EPIC 201775904,6.791862543700359,0.0912499992477175,0.1207511655011655,87.60152816449349,30.0,497.432449512495,0.2881277843301009,6050.783618223575,4.248199235599036,1.0729391069013432,1.266,1.0082936042034292,302.743,11.85,10.12,0.2172014891334095,0.0013924680401303,994.0768869068148,45.54813770028948,9.636324344103016,0.0070651414844449,0.0645204939017823,CANDIDATE,1,1,0,0,Transit
EPIC 201779067.01,EPIC 201779067,27.270487339999995,0.1686970767851877,0.2480900801472892,89.3114259066372,3.952528555205605,23.47122490645296,2.8398477360961696,5990.87,3.66162,1.1,2.564,0.88249,499.583,11.505,9.802,0.0141296773459406,6.40869005414827e-05,1030.156158597811,27.258036287946968,2.467657120497296,0.0046808374695584,0.070681752803478,FALSE POSITIVE,0,1,0,0,Transit
EPIC 201779067.01,EPIC 201779067,27.242808000000004,0.1669558683419709,0.2495826206460647,89.31682418529915,30.0,497.64290792335953,0.2861781261363605,6211.698054084286,3.749083389844316,1.2819582158296166,2.54,0.919414944775366,499.583,11.505,9.802,0.1082586949775182,0.0011659237459178,1068.6470384390736,45.55777214911711,2.624812691919677,0.0121838530681552,0.0707503960016872,FALSE POSITIVE,1,1,0,0,Transit
EPIC 201779067.01,EPIC 201779067,27.24273,0.1669512789815209,0.2495868029944056,89.31683734195705,30.0,490.49569977006354,0.3281864470581366,6166.0,4.143943993367718,1.0780903803392172,0.92,0.5966690641479202,499.583,11.505,9.802,0.298888136133583,0.0013664892882488,638.4258958444846,45.229435843341584,1.7035079174190255,0.0128455117116393,0.0256268321279141,FALSE POSITIVE,0,1,0,0,Transit
EPIC 201779067.01,EPIC 201779067,27.242912000000004,0.1669619900105377,0.2495770439775635,89.31680662960272,18.800000000000004,489.9960921516254,0.4549383928032407,5547.0,4.477812059117203,0.9524657894861572,0.9,0.5151123281400953,499.583,11.505,9.802,0.1914655260209797,0.0015451456695132,568.0395178326517,57.105978772578986,1.470472324285512,0.0133834168139475,0.0250681187959956,FALSE POSITIVE,0,1,0,0,Transit
EPIC 201785059.01,EPIC 201785059,1.395336,0.0203689391897702,0.0479998915748345,86.3708782064607,0.76,0.3457849752779571,4.1984011192965145,3308.333333333333,4.95,0.2354999999999999,0.28,0.0069287628522475,87.9605,15.55,10.854,0.0248788791410239,4.410028596897841e-06,541.0183633941712,7.545021110350041,1.3289511273929917,0.0002316017279434,0.0639273154025597,CANDIDATE,1,1,0,0,Transit
EPIC 201785059.01,EPIC 201785059,1.3953331600000003,0.0203689570518825,0.0479980704784906,86.370871883648,3.952528555205605,23.47122490645296,2.8398477360961696,3433.0,4.80422,0.4190139999999999,0.424658,1e-06,87.9605,15.55,10.854,0.0853121634703497,0.000168241611487,691.380295572957,27.258036287946968,0.0001918017436797,0.0007796616644954,0.0969543646358408,CANDIDATE,0,1,0,0,Transit
EPIC 201785059.01,EPIC 201785059,1.3951512999999998,0.020370092616338,0.0478814264682174,86.37046998929381,0.879,14.00035138309587,50.0,3390.0,4.920178286730076,0.3159187742281433,0.3199999999999999,0.009124897288986,87.9605,15.55,10.854,0.0251775893675527,0.0001331035683288,592.6333961973697,44.64154599187261,1.7499760839958818,0.000721133744367,0.073055652128278,CANDIDATE,0,1,0,0,Transit
EPIC 201793642.01,EPIC 201793642,15.379100000000005,0.1197851641543285,0.1511321091028102,88.79701678173346,1.89,4.826638049484292,3.917728708531224,3351.498435291048,4.880328239772506,0.2962039564560841,0.3359999999999999,0.0104612738699112,232.354,16.68,12.713,0.051558203483043,4.8941815485186056e-05,247.57972670847053,17.875395519957905,0.0580187867723361,0.00303801074747,0.0130446698556662,CANDIDATE,1,1,0,0,Transit
EPIC 201828749.01,EPIC 201828749,33.5107,0.1489276667841875,0.1780748652086242,89.27566987049956,2.14,7.45789848782394,4.195691506922042,5683.0,4.5,0.9710354570689694,0.896,0.3693730355708935,212.292,11.68,9.933,0.0218917768757365,2.306787438051529e-05,614.825545544713,20.88168514504728,1.3252705687354678,0.0029394821451922,0.0279788249555952,CANDIDATE,0,1,0,0,Transit
EPIC 201828749.01,EPIC 201828749,33.51569,0.148927640078945,0.1779181480659512,89.27512834193249,3.83,25.34578513050125,2.450090925681694,5552.0,4.406332270744194,0.7493647347514463,0.71,0.2183289244143643,212.292,11.68,9.933,0.0494442364544738,0.000101587131148,534.6861241313186,28.77515577660689,0.7833408877605047,0.0048181589304175,0.022170724643523,CANDIDATE,0,1,0,0,Transit
EPIC 201828749.01,EPIC 201828749,33.51160000000001,0.1489276619331648,0.1780465113510728,89.27509332253769,2.89,6.931244975481873,1.7374705252864482,5359.0,4.491,0.864,0.875,0.5995123012015273,212.292,11.68,9.933,0.0302736676705512,2.4094821013552028e-05,572.9385354355853,17.322911989995887,2.1509855447592026,0.0029824707150995,0.0273230721356932,CANDIDATE,1,1,0,0,Transit
EPIC 201828749.01,EPIC 201828749,33.513607,0.1536585473628612,0.1289374487029493,89.2738,2.47313225,9.839782531050398,3.5450612843631006,5628.0,4.57,0.954080213186117,0.857642,0.2114371572465128,212.292,11.68,9.933,0.02643117981338,3.0976105123333564e-05,586.4576872269499,22.31173153721972,0.7126199899010003,0.0033459946440715,0.0259565019986905,CANDIDATE,0,1,0,0,Transit
EPIC 201828749.01,EPIC 201828749,33.515398999999995,0.1489276416235943,0.1779272545975522,89.27494508434776,2.03,5.615465494185083,3.8104113987917687,4222.0,4.672578370732021,0.6759646631627095,0.65,0.2546728837113389,212.292,11.68,9.933,0.0286258196432348,2.495100067740738e-05,389.0408334141848,18.60411684563121,0.913739117305796,0.0030173860855035,0.0202971420687635,CANDIDATE,0,1,0,0,Transit
EPIC 201833600 c,K2-50,3.9615100000000014,0.0425082002062113,0.1111899439514731,77.9479320615594,1.0,3.410434069366575,16.58102056163806,4326.0,4.742,0.611,0.546,0.1782970821044629,257.443,14.705,11.664,0.0167873678414466,1.6764655993602908e-05,683.8398630306356,20.657084452777163,7.852156323486801,0.0007543342862699,0.0597333363370433,CONFIRMED,1,1,0,0,Transit
EPIC 201833600 c,K2-50,3.961650000000001,0.0423206151447058,0.11243042126507,78.09074001435577,1.48,4.0321939312133575,6.616671358941861,3897.506040975869,4.6374048412084905,0.7034932294395653,0.634,0.2326150197364011,257.443,14.705,11.664,0.0213967448033378,1.72150261967277e-05,665.3702454087095,18.46307543493273,10.335320432574306,0.0007576712056814,0.0696681267490706,CONFIRMED,0,1,0,0,Transit
EPIC 201837434.01,EPIC 201837434,6.97251,0.0614877879794273,0.1820397652942895,88.90806469667075,2.01,5.157325799691543,3.516844589907417,4262.192042842378,4.704000488763107,0.7190833467344107,0.6252,0.2910738602203512,239.506,14.331,11.524,0.0294681137416411,2.154128144172091e-05,599.4541892022075,17.917542821636765,6.126544640611239,0.0011862392679355,0.0472853868962205,CANDIDATE,1,1,0,0,Transit
EPIC 201841433 b,EPIC 201841433,4.1698,0.035,0.0028005121588196,89.001,1.04,1.097431352008912,5.082715879556577,5053.0,4.595,0.802,0.628461,0.4619662932456767,436.488,14.983,12.454,0.0151680676367938,4.109880489141769e-06,944.4139160818644,11.490428057235649,30.00988535179163,0.0003887204216975,0.0835039721905714,CONFIRMED,1,1,0,0,Transit
EPIC 201841433 b,EPIC 201841433,4.16959,0.0423822620478517,0.0372105878556932,89.51636132147314,1.1,2.282963378849553,8.71038061495324,5420.857142857143,4.439142857142857,0.802,0.8930658571428571,0.4619662932456767,436.488,14.983,12.454,0.0112897532079317,8.549698011619e-06,1097.553186504885,16.114518222718228,20.4659618487465,0.0006008886107844,0.0979932588774519,CONFIRMED,0,1,0,0,Transit
EPIC 201841433 b,EPIC 201841433,4.16888,0.0440260001820771,0.0333458350536772,89.33789086267345,1.4099999999999997,3.5839111403661352,6.589120512176328,4527.619331369145,4.637172143254504,0.708105378810161,0.628,0.256326604528979,436.488,14.983,12.454,0.0205794952331467,1.5201468300909507e-05,754.2286885355985,17.833363266150865,10.523624866731035,0.0007561895281531,0.0663356913624174,CONFIRMED,0,1,0,0,Transit
EPIC 201841433.01,EPIC 201841433,12.3389,0.0539460312715851,0.092173872563803,89.56137354232541,2.11,11.170064849004866,6.397116048099568,4527.619331369145,4.637172143254504,0.708105378810161,0.628,0.256326604528979,436.488,14.983,12.454,0.0307962659162691,4.737879374540072e-05,681.3620066017011,25.736578831914493,7.009141393621033,0.0013534651614246,0.0541373497022811,CANDIDATE,1,1,0,0,Transit
EPIC 201841433.01,EPIC 201841433,12.339133000000002,0.0538575147088184,0.0919441882445375,89.56369701382084,2.59,9.679999999999998,3.0700000000000003,4751.0,4.611975204926326,0.8062729850022552,0.73,0.2878228620816581,436.488,14.983,12.454,0.0325201210401416,3.605947895751552e-05,771.49167107835,21.62479467556708,7.896284837699607,0.0012337079770322,0.0630337868049478,CANDIDATE,0,1,0,0,Transit
EPIC 201846824.01,EPIC 201846824,2.89465,0.034924975354237,0.1504123130287562,87.21938036745262,1.75,7.638580103761159,7.759483945198388,4282.67172500093,4.6135021275041455,0.7153992483784319,0.702,0.0755460536354646,270.109,15.24,11.734,0.0228494728953024,3.206936466786197e-05,846.8826269668261,23.36961137183846,4.928669558969011,0.0007693532784425,0.0934755116327931,CANDIDATE,1,1,0,0,Transit
EPIC 201856786.01,EPIC 201856786,3.83794,0.0373003884092016,0.2781691066515849,86.82035632356865,1.5100000000000002,4.619013854152873,7.340484540793277,5352.0,4.53,0.84,0.809,0.543222188940621,155.4257,14.18,10.417,0.0171081746484043,1.651566925822403e-05,1099.3642856693225,19.56367118154042,31.06997679573797,0.0006586251769822,0.1008630309348708,CANDIDATE,1,1,0,0,Transit
EPIC 201856786.02,EPIC 201856786,5.24086,0.0451743129698507,0.1351946582866644,88.9836447206187,1.46,2.5607282065950594,4.5523751323787325,5352.0,4.53,0.84,0.809,0.543222188940621,155.4257,14.18,10.417,0.0165416787991194,9.156097265719406e-06,998.970177027137,14.813903481668726,21.18285651633385,0.0006552714867449,0.0832825112915586,CANDIDATE,1,1,0,0,Transit
EPIC 201892470.01,EPIC 201892470,2790.0000000000005,3.738017619595841,0.207611924743978,89.65126084592882,12.2,206.69502908632305,0.6377985360632032,5100.0,4.501054546940533,0.9913298748893192,0.93,0.4134093065492006,409.502,11.568,9.89,0.1202408759843489,0.0006262360089166,112.20156486413704,46.04148224594373,0.002354440375886,0.2217414780035939,0.0011570135671183,CANDIDATE,1,1,0,0,Transit
EPIC 201896171.01,EPIC 201896171,8.910580000000001,0.0769640666152984,0.1927142971533341,88.20850306688071,2.8,8.878788056958722,2.0249828002945667,5560.536422157848,4.39885467318261,0.955987866969945,1.028,0.4494711304230514,489.318,13.425,11.871,0.0249654941206261,2.7895073310917503e-05,896.3490848530711,19.91874743541329,6.038317217114166,0.0016184157303527,0.0621157816919424,CANDIDATE,1,1,0,0,Transit
EPIC 201920032.01,EPIC 201920032,28.2692,0.1809185291378551,0.1431047237531082,89.30415858364249,3.35,28.67100371346879,4.573377779705772,5631.0,4.2,0.9713692129874636,1.29,0.6757345867935898,399.976,13.171,11.364,0.0238029259835582,8.865122898858551e-05,663.2034764367216,32.72376317331038,1.6428586086358703,0.0055933356752205,0.033159159145213,CANDIDATE,0,1,0,0,Transit
EPIC 201920032.01,EPIC 201920032,28.270642,0.1809078241734511,0.1429683184945498,89.30312234227534,2.79,8.154985881983565,1.874072004296222,5545.0,4.476765540240414,0.9517011378953978,0.9,0.5032187463100326,399.976,13.171,11.364,0.0284142988084326,2.573646076854793e-05,545.5091829578815,19.123778334296844,1.2235796540566708,0.0037033936122029,0.0231356660173365,CANDIDATE,0,1,0,0,Transit
EPIC 201920032.01,EPIC 201920032,28.267100000000006,0.1809338823855698,0.1432997198247317,89.30547700523037,2.9400000000000004,8.33433265251116,1.9519063761747144,5560.536422157848,4.39885467318261,0.955987866969945,1.028,0.4494711304230514,399.976,13.171,11.364,0.0262137688266574,2.618452190185591e-05,584.6032585281656,18.83327925743433,1.09257720119173,0.0037252981218093,0.02642226595134,CANDIDATE,1,1,0,0,Transit
EPIC 201920032.01,EPIC 201920032,28.271760999999994,0.1804241473662501,0.2349827952868793,89.30475,2.7100633,14.53906990230851,3.7476808491951488,5548.0,4.42,0.8950238708351597,0.933556,0.6830665252720203,399.976,13.171,11.364,0.0266081273131176,4.87897063865434e-05,556.6308142717785,25.90853108170795,1.6697975339250064,0.0045712009318307,0.0240626004594998,CANDIDATE,0,1,0,0,Transit
EPIC 201920032.01,EPIC 201920032,28.271700000000003,0.1804240837818572,0.2344735272176898,89.3,3.952528555205605,23.47122490645296,2.8398477360961696,5564.0,4.40705,0.98,1.02594,1e-06,399.976,13.171,11.364,0.0353124868072127,7.19342761179908e-05,585.2060187244464,27.258036287946968,2.444562350919e-06,0.0052027471045911,0.0264438266321946,CANDIDATE,0,1,0,0,Transit
EPIC 201920032.02,EPIC 201920032,4.73172,0.0555997033081037,0.120332187155368,87.71373848844958,1.6999999999999995,5.361468952439922,5.951583528845167,5560.536422157848,4.39885467318261,0.955987866969945,1.028,0.4494711304230514,399.976,13.171,11.364,0.0151576214303801,1.6844480183903436e-05,1054.593149238651,19.864682725280343,11.570363148250108,0.0009882145872098,0.0859839688983233,CANDIDATE,1,1,0,0,Transit
EPIC 201923289.01,EPIC 201923289,0.782022,0.0162699265943709,0.0093444174722183,85.37213429702537,1.58,3.924291454025349,5.438688841680408,5684.0,4.1412,0.8816666666666666,0.94,0.6478298288794451,442.991,13.809,11.87,0.0154065175419778,1.336851080169832e-05,1905.606102923075,17.62853733693894,194.7510867789208,0.0002677356393626,0.2686823308417642,CANDIDATE,1,1,0,0,Transit
EPIC 201923289.01,EPIC 201923289,0.7821499200000002,0.0162746144107018,0.0093542081892796,85.41261635290144,1.29,5.340634789430542,12.83156641417875,5144.0,4.563773801427657,0.8430854614800141,0.79,0.2663593730035651,442.991,13.809,11.87,0.0149671071714487,1.902599939471904e-05,1580.7641841145812,22.759660581151227,80.0270309058625,0.0003012447237472,0.2257424481641868,CANDIDATE,0,1,0,0,Transit
EPIC 201925324.01,EPIC 201925324,15.476899999999995,0.1196408753850294,0.1484126920962338,88.07366841105657,2.89,6.931244975481873,1.7374705252864482,4479.142857142857,4.591738639662191,0.7057142857142857,0.66,0.1904724498293226,357.007,15.217,12.255,0.0401355442602005,2.949908451213819e-05,464.01821221878,17.322911989995887,1.0589199723414984,0.0025631577936294,0.0256543609374498,CANDIDATE,1,1,0,0,Transit
EPIC 201927336.01,EPIC 201927336,6.449864800000001,0.0610441972131749,0.1404028504484566,88.28054176641615,2.6299999999999994,24.5,7.4,5395.0,4.536308405084113,0.8978012044744604,0.85,0.6870843033239558,365.788,13.302,11.482,0.0283603817328948,8.196191539023683e-05,887.9462025214748,34.14045964790917,14.672745662643308,0.0018385467106844,0.0647547134774484,CANDIDATE,0,1,0,0,Transit
EPIC 201927336.01,EPIC 201927336,6.450269999999999,0.0610221223417783,0.1404689066064468,88.28204853342555,2.29,10.197488425537532,4.773574310859314,5388.981104302152,4.5493755270530825,0.9386177543183296,0.894,0.3125674322548352,365.788,13.302,11.482,0.0234786549293897,3.263102038684024e-05,909.7869474411076,23.604405421646632,6.6797351702499626,0.0013520428056099,0.0681313599142647,CANDIDATE,1,1,0,0,Transit
EPIC 201928106.01,EPIC 201928106,1.1947800000000002,0.0194361222984721,0.0276302252917068,86.56792125637338,1.65,3.3837847734368687,4.1005476443140925,3671.0,5.053,0.2337469661280767,0.235,0.0064814469099408,303.404,18.19,13.124,0.0643563390994012,4.3479340438640015e-05,563.0169111455208,16.018564333702773,1.3653464258086667,0.0004738746980334,0.0562283172135581,FALSE POSITIVE,1,1,0,0,Transit
EPIC 201929294.01,EPIC 201929294,6.791862543700359,0.0912499992477175,0.1207511655011655,87.60152816449349,3.952528555205605,23.47122490645296,2.8398477360961696,4786.0,4.614020207706874,0.7571774324399351,0.7,0.379676368781757,2140.25,13.36,10.798,0.0517549895928454,9.310313220570426e-05,584.6732376209659,27.258036287946968,3.628590541603909,0.0028675690341072,0.0356748386502745,FALSE POSITIVE,1,1,0,0,Transit
EPIC 202059377.01,EPIC 202059377,1.5771831999999997,0.0207419545820679,0.0154979823533622,85.527592132027,30.0,494.08279125243934,0.307223364287456,8210.0,4.141398946922002,1.8310889280012148,1.94,1.4241136276804438,273.796,8.718,8.422,0.1417407655891218,0.0008104318296068,3502.0885124222123,45.39452044726239,263.41191785573767,0.0013408537900525,0.4349595774257317,FALSE POSITIVE,0,1,0,0,Transit
EPIC 202059377.01,EPIC 202059377,1.5775300000000003,0.0207592459804752,0.0154440665591909,85.556923334806,26.0,509.54689031557086,0.5057907619963049,7747.0,4.08,1.705788588742989,1.93,1.600394053966204,273.796,8.718,8.422,0.1234784838741849,0.0008971914972026,3294.6884900823297,49.51874161628462,295.5247884948606,0.0013882452827661,0.4323570860156311,FALSE POSITIVE,1,1,0,0,Transit
EPIC 202060800.01,EPIC 202060800,3.2620380000000004,0.0334285767775239,0.0859139594791663,88.2716850884506,3.952528555205605,23.47122490645296,2.8398477360961696,10318.0,3.5177365338596056,1.7621129258285495,5.27397,2.2636869713184686,2085.72,11.528,10.828,0.0068693020087319,4.000628425246004e-05,5716.278021739743,27.258036287946968,161.2021142364368,0.0007927207155857,0.7336967837168169,CANDIDATE,1,1,0,0,Transit
EPIC 202062450.01,EPIC 202062450,4.4654,0.0541048561645955,0.0847735685529603,89.20994929254444,30.0,541.6399259767325,0.0709997477703074,6721.0,3.87,1.485331483239848,2.3,1.8196834042883288,917.554,11.4765,11.046,0.1195552544534332,0.0010952505549497,1932.8031543847176,47.529024812310034,49.466761249879006,0.0038669360436819,0.1976917001213501,CANDIDATE,1,1,0,0,Transit
